seed,method,f1,f2,f3,p95,hv,ood_degradation,pack,buffer,scenario_costs
5,Classical heuristic,817.687189242253,1024.1283147867812,136.02729865833362,1157.801795743599,0.2816370843359137,61.84427136294296,1.0,0.0,692.42;815.96;723.33;824.44;889.84;789.12;825.07;851.61;778.07;754.65;720.09;708.51;753.35;692.42;692.42;692.42;585.07;599.85;616.21;626.63;645.02;652.89;669.41;688.83;704.20;734.92;765.96;802.19;840.36;871.77;913.53;955.24;981.63;1021.52;1046.03;1077.40;1116.59;1155.64;1198.85;1234.01
5,Deterministic AHD,817.687189242253,1024.1283147867812,136.02729865833362,1157.801795743599,0.2816370843359137,61.84427136294296,1.0,0.0,692.42;815.96;723.33;824.44;889.84;789.12;825.07;851.61;778.07;754.65;720.09;708.51;753.35;692.42;692.42;692.42;585.07;599.85;616.21;626.63;645.02;652.89;669.41;688.83;704.20;734.92;765.96;802.19;840.36;871.77;913.53;955.24;981.63;1021.52;1046.03;1077.40;1116.59;1155.64;1198.85;1234.01
5,MO AHD (no fuzzy risk),817.687189242253,1024.1283147867812,136.02729865833362,1157.801795743599,0.9963510723938598,61.84427136294296,1.0,0.0,692.42;815.96;723.33;824.44;889.84;789.12;825.07;851.61;778.07;754.65;720.09;708.51;753.35;692.42;692.42;692.42;585.07;599.85;616.21;626.63;645.02;652.89;669.41;688.83;704.20;734.92;765.96;802.19;840.36;871.77;913.53;955.24;981.63;1021.52;1046.03;1077.40;1116.59;1155.64;1198.85;1234.01
5,C-R-EoH,817.7496893615851,912.9069574126187,63.52633860704744,966.2531298837575,0.9990970897655935,35.970495462123175,0.7965192763102272,0.20803714087465863,772.42;814.50;754.50;822.41;853.76;809.91;825.06;840.65;804.02;793.34;784.92;781.22;801.32;772.42;772.42;772.42;665.07;679.85;696.21;706.63;725.02;732.89;749.41;768.83;780.04;793.97;806.38;820.87;836.14;848.71;865.41;882.10;892.65;908.61;918.41;930.96;946.63;964.79;994.14;1020.97
6,Classical heuristic,912.1075799145183,1216.893667716252,200.89766605524974,1367.6582273908198,0.4509846704092232,78.73023609214316,1.0,0.0,741.27;858.87;858.43;785.87;625.28;932.81;1248.29;1074.49;865.33;759.70;845.88;867.87;752.31;741.27;741.27;741.27;600.09;611.76;640.16;656.87;672.55;696.49;711.14;732.31;750.25;795.84;846.53;886.12;947.14;988.61;1038.21;1086.84;1138.76;1173.96;1226.71;1278.51;1322.45;1364.77;1422.52;1455.50
6,Deterministic AHD,884.5414081551249,1199.4503761138762,208.05221827658207,1351.9356434764588,0.533469117171505,82.92316061915679,1.0222408607633469,0.0,705.48;826.00;838.12;740.29;585.28;910.14;1231.79;1055.58;843.31;721.24;824.57;846.56;722.43;705.48;705.48;705.48;560.09;571.76;600.16;616.87;632.55;656.49;671.14;692.31;719.88;773.00;824.11;864.40;926.17;968.29;1018.50;1067.70;1120.34;1155.86;1209.25;1261.70;1306.20;1349.01;1407.56;1441.07
6,MO AHD (no fuzzy risk),884.5414081551249,1199.4503761138762,208.05221827658207,1351.9356434764588,0.8911017582197615,82.92316061915679,1.0179834265214638,0.0,705.48;826.00;838.12;740.29;585.28;910.14;1231.79;1055.58;843.31;721.24;824.57;846.56;722.43;705.48;705.48;705.48;560.09;571.76;600.16;616.87;632.55;656.49;671.14;692.31;719.88;773.00;824.11;864.40;926.17;968.29;1018.50;1067.70;1120.34;1155.86;1209.25;1261.70;1306.20;1349.01;1407.56;1441.07
6,C-R-EoH,855.5877365361441,1019.2894654903596,107.57356213418822,1131.9356434764588,0.895432506242921,63.40008640639171,1.092659817075142,0.7869519956829265,781.27;823.81;849.16;790.35;665.28;864.06;1032.11;922.23;837.33;776.28;829.83;838.62;788.89;781.27;781.27;781.27;640.09;651.76;680.16;696.87;712.55;736.49;751.14;772.31;787.62;809.20;829.64;845.76;870.47;887.32;907.40;927.08;948.13;962.80;995.90;1043.95;1086.20;1129.01;1187.56;1221.07
7,Classical heuristic,787.0888492984227,969.5154001663426,122.13346750932882,1078.2209527568775,0.6228340051767239,54.38422514856966,1.0,0.0,682.53;973.70;809.57;829.79;718.23;830.71;719.95;768.19;680.78;768.19;683.27;703.93;708.18;682.53;682.53;682.53;589.91;602.99;614.69;629.25;638.23;650.14;664.63;677.78;690.62;713.35;734.61;760.41;793.03;830.00;852.07;891.13;918.18;945.79;981.85;1016.15;1049.69;1076.88;1103.66;1133.89
7,Deterministic AHD,787.0888492984227,969.5154001663426,122.13346750932882,1078.2209527568775,0.6228340051767239,54.38422514856966,1.0,0.0,682.53;973.70;809.57;829.79;718.23;830.71;719.95;768.19;680.78;768.19;683.27;703.93;708.18;682.53;682.53;682.53;589.91;602.99;614.69;629.25;638.23;650.14;664.63;677.78;690.62;713.35;734.61;760.41;793.03;830.00;852.07;891.13;918.18;945.79;981.85;1016.15;1049.69;1076.88;1103.66;1133.89
7,MO AHD (no fuzzy risk),787.0888492984227,969.5154001663426,122.13346750932882,1078.2209527568775,1.1025,54.38422514856966,0.996925644432663,0.0,682.53;973.70;809.57;829.79;718.23;830.71;719.95;768.19;680.78;768.19;683.27;703.93;708.18;682.53;682.53;682.53;589.91;602.99;614.69;629.25;638.23;650.14;664.63;677.78;690.62;713.35;734.61;760.41;793.03;830.00;852.07;891.13;918.18;945.79;981.85;1016.15;1049.69;1076.88;1103.66;1133.89
7,C-R-EoH,774.9068853764737,882.2060635976487,71.20138098002613,968.2209527568775,1.1025,42.615976458029714,0.8941584839135609,0.19752589374940815,722.53;886.06;788.15;788.49;726.49;794.67;740.16;765.04;715.75;765.04;720.31;735.61;740.32;722.53;722.53;722.53;629.91;642.99;654.69;669.25;678.23;690.14;704.63;717.78;728.67;742.32;752.19;764.11;777.21;792.00;800.83;816.45;829.01;846.20;873.18;906.15;939.69;966.88;993.66;1023.89
8,Classical heuristic,725.0503071380916,843.2270457593035,79.8023219045742,887.3377438963499,0.6973353606750488,35.12588989357556,1.0,0.0,653.76;807.74;785.12;858.04;843.53;745.35;726.25;706.95;677.51;681.29;681.76;662.09;668.28;653.76;653.76;653.76;590.62;595.52;604.55;613.99;625.85;630.44;641.68;649.22;657.85;672.10;686.52;701.58;717.24;732.45;755.90;772.64;791.61;814.02;836.13;852.27;873.36;886.09;911.10;930.29
8,Deterministic AHD,713.9476539943661,823.5454632069848,72.38091468914575,872.092734892532,0.8715832567925288,36.32321094608792,1.0025501554844896,0.07366965696769316,653.76;778.62;773.73;837.31;822.64;724.21;714.39;691.53;668.14;678.24;670.32;661.01;663.81;653.76;653.76;653.76;590.62;595.52;604.55;613.99;625.85;630.44;641.68;649.22;657.85;667.29;675.63;685.25;695.10;706.03;726.09;744.15;765.36;790.31;814.65;833.15;856.68;870.70;898.64;920.16
8,MO AHD (no fuzzy risk),713.9476539943661,823.5454632069848,72.38091468914575,872.092734892532,0.8808917709030661,36.32321094608792,0.9510895953759319,0.0,653.76;778.62;773.73;837.31;822.64;724.21;714.39;691.53;668.14;678.24;670.32;661.01;663.81;653.76;653.76;653.76;590.62;595.52;604.55;613.99;625.85;630.44;641.68;649.22;657.85;667.29;675.63;685.25;695.10;706.03;726.09;744.15;765.36;790.31;814.65;833.15;856.68;870.70;898.64;920.16
8,C-R-EoH,727.693827947877,788.7718827809823,42.67458471076648,808.8682344170342,0.8808917709030661,20.2281752678409,0.8105196850368834,0.16673416744162556,693.76;771.45;757.50;794.92;789.06;743.44;732.60;726.79;708.14;713.84;710.32;701.01;703.81;693.76;693.76;693.76;630.62;635.52;644.55;653.99;665.85;670.44;681.68;689.22;697.85;707.29;715.63;724.17;731.93;739.75;750.23;757.66;766.14;776.12;785.86;793.26;802.67;808.28;820.08;831.03
9,Classical heuristic,943.95683260363,1224.3801944883942,186.65193819499868,1392.0770855550493,0.31969951833120486,71.00455448029804,1.0,0.0,780.30;1031.44;1031.44;767.10;906.55;917.38;1122.47;878.92;856.74;884.22;739.72;874.50;935.84;780.30;780.30;780.30;628.52;647.23;667.57;688.83;701.82;728.55;748.76;765.34;791.03;832.44;872.15;911.49;959.53;1015.92;1060.12;1104.50;1157.31;1200.76;1252.66;1287.57;1343.90;1389.22;1446.32;1489.22
9,Deterministic AHD,922.6739951355252,1194.5805535280251,179.12676583049193,1378.1084654593953,0.5122835714252932,74.75349412651772,0.938673730342169,0.0,780.30;970.42;970.42;753.98;861.00;879.84;1078.72;839.49;833.76;849.22;739.72;840.05;891.84;780.30;780.30;780.30;628.52;647.23;667.57;688.83;701.82;728.55;748.76;765.34;788.59;813.41;836.20;868.25;913.81;974.09;1022.06;1069.23;1126.37;1172.76;1228.87;1265.99;1326.50;1375.04;1436.48;1483.03
9,MO AHD (no fuzzy risk),922.6739951355252,1194.5805535280251,179.12676583049193,1378.1084654593953,0.8960703155571623,74.75349412651772,0.938673730342169,0.0,780.30;970.42;970.42;753.98;861.00;879.84;1078.72;839.49;833.76;849.22;739.72;840.05;891.84;780.30;780.30;780.30;628.52;647.23;667.57;688.83;701.82;728.55;748.76;765.34;788.59;813.41;836.20;868.25;913.81;974.09;1022.06;1069.23;1126.37;1172.76;1228.87;1265.99;1326.50;1375.04;1436.48;1483.03
9,C-R-EoH,930.8021315039866,1075.6417531892828,97.51693593152036,1159.764808094968,0.9593346643323276,49.947147741038215,0.7646371572956433,0.1814516688137649,860.30;970.96;970.96;852.04;923.29;917.95;1015.49;903.03;894.51;908.33;819.72;909.92;939.35;860.30;860.30;860.30;708.52;727.23;747.57;768.83;781.82;808.55;828.76;845.34;868.59;893.41;911.74;928.57;949.52;973.64;992.82;1011.69;1034.55;1053.10;1077.07;1094.35;1123.39;1156.78;1216.48;1263.03
10,Classical heuristic,885.8861900306074,1110.6595333595535,151.50682628843433,1248.4093951401562,0.1207755062714507,61.27520161550616,1.0,0.0,750.39;878.21;862.41;966.68;872.64;1035.73;978.39;770.65;849.95;922.05;764.19;774.78;746.25;750.39;750.39;750.39;629.68;649.74;662.63;677.37;694.72;710.56;725.63;741.38;755.69;779.72;827.53;855.84;903.19;940.50;970.73;1010.05;1050.86;1083.84;1118.90;1163.01;1214.64;1246.50;1284.66;1314.58
10,Deterministic AHD,873.6676678306754,1118.5931204524486,167.22443060312034,1261.8139679975795,0.09136962678758109,65.44668384185248,1.0483713686163856,0.0,725.99;852.43;837.51;952.22;854.60;1043.74;976.22;737.52;837.45;924.56;738.17;753.62;720.21;725.99;725.99;725.99;589.68;609.74;622.63;637.37;654.72;670.56;685.63;706.73;739.23;778.29;832.32;861.19;909.32;947.58;978.31;1018.38;1060.04;1093.86;1129.56;1174.40;1227.19;1259.87;1298.73;1329.18
10,MO AHD (no fuzzy risk),873.6676678306754,1118.5931204524486,167.22443060312034,1261.8139679975795,0.7409057543748193,65.44668384185248,1.0358337497929697,0.0,725.99;852.43;837.51;952.22;854.60;1043.74;976.22;737.52;837.45;924.56;738.17;753.62;720.21;725.99;725.99;725.99;589.68;609.74;622.63;637.37;654.72;670.56;685.63;706.73;739.23;778.29;832.32;861.19;909.32;947.58;978.31;1018.38;1060.04;1093.86;1129.56;1174.40;1227.19;1259.87;1298.73;1329.18
10,C-R-EoH,847.2607420135562,963.6177800469637,79.17217804910922,1042.0529938450272,0.7409057543748193,44.67719858862653,0.8182776887865806,0.17698366205607474,790.39;833.82;822.34;892.33;836.99;919.48;890.49;788.64;834.16;869.83;792.50;799.93;784.74;790.39;790.39;790.39;669.68;689.74;702.63;717.37;734.72;750.56;765.63;781.38;795.69;811.32;832.93;844.47;863.73;879.03;891.32;907.35;924.02;937.54;951.82;973.20;1011.45;1040.12;1078.73;1109.18
