seed,selector,f1,f2,f3,p95,hv,ood,nominal,pack,buffer,portfolio_size
2,Deterministic AHD (nominal),820.7682210249659,905.0885034565009,58.268200843713295,911.7135600316317,0.3023329972519147,38.58929932935915,714.0486414408936,1.0244928467002252,0.0061317907150771345,1
2,Robust min-max (Wald),826.4459309907127,862.0354013826003,25.168637756759004,864.6854240126527,0.5704993656475901,17.169966206189358,784.3387782172662,0.8938826070560424,0.6102095388140862,1
2,Min-max regret (Savage),791.5414017477603,830.0703353118797,28.261932557874292,830.0060133422733,1.1025,28.64385567475885,744.3387782172662,1.0623353787524565,0.7422478362191804,1
2,Budgeted robust ($\Gamma$=2 zones),791.5414017477603,830.0703353118797,28.261932557874292,830.0060133422733,1.1025,28.64385567475885,744.3387782172662,1.0623353787524565,0.7422478362191804,1
2,SAA mean-CVaR ($\beta$=0.90),791.5414017477603,830.0703353118797,28.261932557874292,830.0060133422733,1.1025,28.64385567475885,744.3387782172662,1.0623353787524565,0.7422478362191804,1
2,Iterated racing (irace-style),793.2551249573528,834.7725164025927,29.893246930339462,831.5752000611786,1.043369614110063,28.16071465498723,744.3387782172662,0.9481301528655179,0.38114519816335657,1
2,Choice-function hyper-heuristic,794.3355114969166,836.490690090619,30.63621095508438,837.584541359694,1.0181521457440255,28.054286709931134,744.3387782172662,0.8967383562266555,0.1387429926144042,1
2,C-R-EoH (fuzzy MO evaluator),793.2551249573528,834.7725164025927,29.893246930339462,831.5752000611786,1.043369614110063,28.16071465498723,744.3387782172662,0.9481301528655179,0.38114519816335657,4
3,Deterministic AHD (nominal),800.1105143377058,916.4724692650151,84.07722986562045,964.6816236591686,0.6359687350971659,68.26929459424244,687.7394121620803,0.988173561145037,0.0,1
3,Robust min-max (Wald),815.6558194415786,867.5514549407608,37.97458351626928,891.3587127017695,0.8217662689013981,40.48791590430382,767.7394121620803,1.0733144764440345,0.9140161597485378,1
3,Min-max regret (Savage),782.9471431225285,847.7981813056263,45.265907197219164,902.9512501215376,1.0957565556228288,58.70314563665536,727.7394121620803,0.9130599040754038,0.15669742358898672,1
3,Budgeted robust ($\Gamma$=2 zones),785.543865365617,852.6547846204381,46.924224151150874,896.162195921854,1.0536978267623183,58.19417237326134,727.7394121620804,1.099915799770772,0.6249517538804557,1
3,SAA mean-CVaR ($\beta$=0.90),784.1605153617054,849.4516900012077,45.5408741472394,895.3125241957259,1.0795852595650681,58.49191103086044,727.7394121620803,1.12,0.7296315504173279,1
3,Iterated racing (irace-style),782.9471431225285,847.7981813056263,45.265907197219164,902.9512501215376,1.0957565556228288,58.70314563665536,727.7394121620803,0.9130599040754038,0.15669742358898672,1
3,Choice-function hyper-heuristic,782.9471431225285,847.7981813056263,45.265907197219164,902.9512501215376,1.0957565556228288,58.70314563665536,727.7394121620803,0.9130599040754038,0.15669742358898672,1
3,C-R-EoH (fuzzy MO evaluator),783.1653796193866,848.4350531956246,45.67919617465227,900.2105189826123,1.0957565556228288,58.67877471072472,727.7394121620804,0.904606351647568,0.18766623392179316,6
4,Deterministic AHD (nominal),950.028201596798,1136.680440150673,120.81955290882243,1195.677066606386,0.5826446814132543,79.33215570328868,796.0664803661883,1.0440060938487477,0.13843776577555436,1
4,Robust min-max (Wald),951.4025583488017,1045.5119357285123,61.324537370933925,1088.1633297661303,0.9362687742680735,56.24416719862124,876.0664803661884,0.9341300256849276,0.509137611920133,1
