seed,program,generation,status,detail,repaired,runtime_ms
11,gen1_02,1,ok,,False,0.033
11,gen1_03,1,ok,,False,0.956
11,gen1_04,1,ok,,False,0.03
11,gen1_05,1,ok,,False,0.035
11,gen1_06,1,ok,,False,0.167
11,gen2_01,2,ok,,False,0.091
11,gen2_02,2,ok,,False,0.069
11,gen2_03,2,ok,,False,0.034
11,gen2_04,2,ok,,False,0.05
11,gen2_05,2,ok,,False,0.076
11,gen2_06,2,ok,,False,0.068
12,gen1_01,1,ok,,False,0.05
12,gen1_02,1,ok,,False,0.037
12,gen1_03,1,ok,,False,0.953
12,gen1_04,1,ok,,False,0.029
12,gen1_05,1,ok,,False,0.034
12,gen1_06,1,ok,,False,0.166
12,gen2_01,2,ok,,False,0.092
12,gen2_02,2,ok,,False,0.07
12,gen2_03,2,ok,,False,0.034
12,gen2_04,2,ok,,False,0.072
12,gen2_05,2,ok,,False,0.076
12,gen2_06,2,ok,,False,0.067
13,gen1_01,1,ok,,False,0.052
13,gen1_02,1,ok,,False,0.048
13,gen1_03,1,ok,,False,0.988
13,gen1_04,1,ok,,False,0.029
13,gen1_05,1,ok,,False,0.035
13,gen1_06,1,ok,,False,0.165
13,gen2_01,2,ok,,False,0.089
13,gen2_02,2,ok,,False,0.07
13,gen2_03,2,ok,,False,0.034
13,gen2_04,2,ok,,False,0.109
13,gen2_05,2,ok,,False,0.083
13,gen2_06,2,ok,,False,0.068
14,gen1_01,1,ok,,False,0.052
14,gen1_02,1,ok,,False,0.036
14,gen1_03,1,ok,,False,1.07
14,gen1_04,1,ok,,False,0.044
14,gen1_05,1,ok,,False,0.045
14,gen1_06,1,ok,,False,0.17
14,gen2_01,2,ok,,False,0.094
14,gen2_02,2,ok,,False,0.074
14,gen2_03,2,ok,,False,0.036
14,gen2_04,2,ok,,False,0.055
14,gen2_05,2,ok,,False,0.085
14,gen2_06,2,ok,,False,0.069
15,gen1_01,1,ok,,False,0.051
15,gen1_02,1,ok,,False,0.033
15,gen1_03,1,ok,,False,0.97
15,gen1_04,1,ok,,False,0.03
15,gen1_05,1,ok,,False,0.035
15,gen1_06,1,ok,,False,0.165
15,gen2_01,2,ok,,False,0.091
15,gen2_02,2,ok,,False,0.07
15,gen2_03,2,ok,,False,0.054
15,gen2_04,2,ok,,False,0.086
15,gen2_05,2,ok,,False,0.085
15,gen2_06,2,ok,,False,0.063
16,gen1_01,1,ok,,False,0.054
16,gen1_02,1,ok,,False,0.037
16,gen1_03,1,ok,,False,0.961
16,gen1_04,1,ok,,False,0.029
16,gen1_05,1,ok,,False,0.035
16,gen1_06,1,ok,,False,0.167
16,gen2_01,2,ok,,False,0.091
16,gen2_02,2,ok,,False,0.071
16,gen2_03,2,ok,,False,0.037
16,gen2_04,2,ok,,False,0.052
16,gen2_05,2,ok,,False,0.092
16,gen2_06,2,ok,,False,0.067
17,gen1_01,1,ok,,False,0.05
17,gen1_02,1,ok,,False,0.03
17,gen1_03,1,ok,,False,0.964
17,gen1_04,1,ok,,False,0.03
17,gen1_05,1,ok,,False,0.034
17,gen1_06,1,ok,,False,0.166
17,gen2_01,2,ok,,False,0.09
17,gen2_02,2,ok,,False,0.067
17,gen2_03,2,ok,,False,0.034
17,gen2_04,2,ok,,False,0.049
17,gen2_05,2,ok,,False,0.074
17,gen2_06,2,ok,,False,0.061
18,gen1_01,1,ok,,False,0.051
18,gen1_02,1,ok,,False,0.03
18,gen1_03,1,ok,,False,0.962
18,gen1_04,1,ok,,False,0.029
18,gen1_05,1,ok,,False,0.035
18,gen1_06,1,ok,,False,0.166
18,gen2_01,2,ok,,False,0.09
18,gen2_02,2,ok,,False,0.076
18,gen2_03,2,ok,,False,0.039
18,gen2_04,2,ok,,False,0.053
18,gen2_05,2,ok,,False,0.082
18,gen2_06,2,ok,,False,0.067
19,gen1_01,1,ok,,False,0.051
19,gen1_02,1,ok,,False,0.037
19,gen1_03,1,ok,,False,0.962
19,gen1_04,1,ok,,False,0.029
19,gen1_05,1,ok,,False,0.036
19,gen1_06,1,ok,,False,0.164
19,gen2_01,2,ok,,False,0.091
19,gen2_02,2,ok,,False,0.07
19,gen2_03,2,ok,,False,0.033
19,gen2_04,2,ok,,False,0.115
19,gen2_05,2,ok,,False,0.077
19,gen2_06,2,ok,,False,0.062
20,gen1_01,1,ok,,False,0.049
20,gen1_02,1,ok,,False,0.03
20,gen1_03,1,ok,,False,0.959
20,gen1_04,1,ok,,False,0.029
20,gen1_05,1,ok,,False,0.034
20,gen1_06,1,ok,,False,0.145
20,gen2_01,2,ok,,False,0.09
20,gen2_02,2,ok,,False,0.067
20,gen2_03,2,ok,,False,0.033
20,gen2_04,2,ok,,False,0.048
20,gen2_05,2,ok,,False,0.075
20,gen2_06,2,ok,,False,0.06
21,gen1_01,1,ok,,False,0.048
21,gen1_02,1,ok,,False,0.03
21,gen1_03,1,ok,,False,0.967
21,gen1_04,1,ok,,False,0.029
21,gen1_05,1,ok,,False,0.033
21,gen1_06,1,ok,,False,0.164
21,gen2_01,2,ok,,False,0.089
21,gen2_02,2,ok,,False,0.127
21,gen2_03,2,ok,,False,0.035
21,gen2_04,2,ok,,False,0.071
21,gen2_05,2,ok,,False,0.075
21,gen2_06,2,ok,,False,0.061
22,gen1_01,1,ok,,False,0.049
22,gen1_02,1,ok,,False,0.03
22,gen1_03,1,ok,,False,0.963
22,gen1_04,1,ok,,False,0.03
22,gen1_05,1,ok,,False,0.033
22,gen1_06,1,ok,,False,0.163
22,gen2_01,2,ok,,False,0.089
22,gen2_02,2,ok,,False,0.067
22,gen2_03,2,ok,,False,0.033
22,gen2_04,2,ok,,False,0.048
22,gen2_05,2,ok,,False,0.074
22,gen2_06,2,ok,,False,0.06
23,gen1_01,1,ok,,False,0.048
23,gen1_02,1,ok,,False,0.029
23,gen1_03,1,ok,,False,0.962
23,gen1_04,1,ok,,False,0.029
23,gen1_05,1,ok,,False,0.034
23,gen1_06,1,ok,,False,0.167
23,gen2_01,2,ok,,False,0.09
23,gen2_02,2,ok,,False,0.068
23,gen2_03,2,ok,,False,0.034
23,gen2_04,2,ok,,False,0.052
23,gen2_05,2,ok,,False,0.075
23,gen2_06,2,ok,,False,0.066
24,gen1_01,1,ok,,False,0.05
24,gen1_02,1,ok,,False,0.036
24,gen1_03,1,ok,,False,0.965
24,gen1_04,1,ok,,False,0.029
24,gen1_05,1,ok,,False,0.034
24,gen1_06,1,ok,,False,0.164
24,gen2_01,2,ok,,False,0.089
24,gen2_02,2,ok,,False,0.074
24,gen2_03,2,ok,,False,0.058
24,gen2_04,2,ok,,False,0.063
24,gen2_05,2,ok,,False,0.083
24,gen2_06,2,ok,,False,0.071
25,gen1_01,1,ok,,False,0.055
25,gen1_02,1,ok,,False,0.033
25,gen1_03,1,ok,,False,0.949
25,gen1_04,1,ok,,False,0.03
25,gen1_05,1,ok,,False,0.035
25,gen1_06,1,ok,,False,0.149
25,gen2_01,2,ok,,False,0.086
25,gen2_02,2,ok,,False,0.068
25,gen2_03,2,ok,,False,0.034
25,gen2_04,2,ok,,False,0.106
25,gen2_05,2,ok,,False,0.071
25,gen2_06,2,ok,,False,0.055
26,gen1_01,1,ok,,False,0.052
26,gen1_02,1,ok,,False,0.031
26,gen1_03,1,ok,,False,0.94
26,gen1_04,1,ok,,False,0.029
26,gen1_05,1,ok,,False,0.035
26,gen1_06,1,ok,,False,0.166
26,gen2_01,2,ok,,False,0.091
26,gen2_02,2,ok,,False,0.078
26,gen2_03,2,ok,,False,0.034
26,gen2_04,2,ok,,False,0.052
26,gen2_05,2,ok,,False,0.076
26,gen2_06,2,ok,,False,0.067
27,gen1_01,1,ok,,False,0.05
27,gen1_02,1,ok,,False,0.031
27,gen1_03,1,ok,,False,0.94
27,gen1_04,1,ok,,False,0.029
27,gen1_05,1,ok,,False,0.034
27,gen1_06,1,ok,,False,0.166
27,gen2_01,2,ok,,False,0.09
27,gen2_02,2,ok,,False,0.09
27,gen2_03,2,ok,,False,0.04
27,gen2_04,2,ok,,False,0.081
27,gen2_05,2,ok,,False,0.081
27,gen2_06,2,ok,,False,0.063
28,gen1_01,1,ok,,False,0.056
28,gen1_02,1,ok,,False,0.047
28,gen1_03,1,ok,,False,0.942
28,gen1_04,1,ok,,False,0.03
28,gen1_05,1,ok,,False,0.037
28,gen1_06,1,ok,,False,0.168
28,gen2_01,2,ok,,False,0.092
28,gen2_02,2,ok,,False,0.072
28,gen2_03,2,ok,,False,0.036
28,gen2_04,2,ok,,False,0.053
28,gen2_05,2,ok,,False,0.084
28,gen2_06,2,ok,,False,0.081
29,gen1_01,1,ok,,False,0.049
29,gen1_02,1,ok,,False,0.031
29,gen1_03,1,ok,,False,0.943
29,gen1_04,1,ok,,False,0.03
29,gen1_05,1,ok,,False,0.034
29,gen1_06,1,ok,,False,0.148
29,gen2_01,2,ok,,False,0.09
29,gen2_02,2,ok,,False,0.067
29,gen2_03,2,ok,,False,0.033
29,gen2_04,2,ok,,False,0.049
29,gen2_05,2,ok,,False,0.075
29,gen2_06,2,ok,,False,0.06
