seed,program,generation,status,detail,repaired,runtime_ms
14,gen1_01,1,ok,,False,0.05
14,gen1_02,1,ok,,False,0.036
14,gen1_03,1,ok,,False,0.961
14,gen1_04,1,ok,,False,0.028
14,gen1_05,1,ok,,False,0.035
14,gen1_06,1,ok,,False,0.166
15,gen1_01,1,ok,,False,0.045
15,gen1_02,1,ok,,False,0.029
15,gen1_03,1,ok,,False,0.963
15,gen1_04,1,ok,,False,0.029
15,gen1_05,1,ok,,False,0.034
15,gen1_06,1,ok,,False,0.168
16,gen1_01,1,ok,,False,0.05
16,gen1_02,1,ok,,False,0.036
16,gen1_03,1,ok,,False,0.961
16,gen1_04,1,ok,,False,0.028
16,gen1_05,1,ok,,False,0.036
16,gen1_06,1,ok,,False,0.166
17,gen1_01,1,ok,,False,0.049
17,gen1_02,1,ok,,False,0.03
17,gen1_03,1,ok,,False,0.955
17,gen1_04,1,ok,,False,0.028
17,gen1_05,1,ok,,False,0.034
17,gen1_06,1,ok,,False,0.168
18,gen1_01,1,ok,,False,0.05
18,gen1_02,1,ok,,False,0.03
18,gen1_03,1,ok,,False,1.047
18,gen1_04,1,ok,,False,0.029
18,gen1_05,1,ok,,False,0.035
18,gen1_06,1,ok,,False,0.168
19,gen1_01,1,ok,,False,0.048
19,gen1_02,1,ok,,False,0.035
19,gen1_03,1,ok,,False,0.96
19,gen1_04,1,ok,,False,0.028
19,gen1_05,1,ok,,False,0.035
19,gen1_06,1,ok,,False,0.165
20,gen1_01,1,ok,,False,0.048
20,gen1_02,1,ok,,False,0.035
20,gen1_03,1,ok,,False,0.959
20,gen1_04,1,ok,,False,0.031
20,gen1_05,1,ok,,False,0.034
20,gen1_06,1,ok,,False,0.148
21,gen1_01,1,ok,,False,0.048
21,gen1_02,1,ok,,False,0.03
21,gen1_03,1,ok,,False,0.963
21,gen1_04,1,ok,,False,0.028
21,gen1_05,1,ok,,False,0.034
21,gen1_06,1,ok,,False,0.168
22,gen1_01,1,ok,,False,0.048
22,gen1_02,1,ok,,False,0.03
22,gen1_03,1,ok,,False,0.958
22,gen1_04,1,ok,,False,0.029
22,gen1_05,1,ok,,False,0.033
22,gen1_06,1,ok,,False,0.164
23,gen1_01,1,ok,,False,0.048
23,gen1_02,1,ok,,False,0.03
23,gen1_03,1,ok,,False,0.994
23,gen1_04,1,ok,,False,0.029
23,gen1_05,1,ok,,False,0.035
23,gen1_06,1,ok,,False,0.169
24,gen1_01,1,ok,,False,0.05
24,gen1_02,1,ok,,False,0.036
24,gen1_03,1,ok,,False,0.955
24,gen1_04,1,ok,,False,0.029
24,gen1_05,1,ok,,False,0.034
24,gen1_06,1,ok,,False,0.168
25,gen1_01,1,ok,,False,0.047
25,gen1_02,1,ok,,False,0.03
25,gen1_03,1,ok,,False,0.952
25,gen1_04,1,ok,,False,0.028
25,gen1_05,1,ok,,False,0.034
25,gen1_06,1,ok,,False,0.147
26,gen1_01,1,ok,,False,0.051
26,gen1_02,1,ok,,False,0.03
26,gen1_03,1,ok,,False,0.956
26,gen1_04,1,ok,,False,0.029
26,gen1_05,1,ok,,False,0.034
26,gen1_06,1,ok,,False,0.166
27,gen1_01,1,ok,,False,0.049
27,gen1_02,1,ok,,False,0.03
27,gen1_03,1,ok,,False,0.95
27,gen1_04,1,ok,,False,0.029
27,gen1_05,1,ok,,False,0.033
27,gen1_06,1,ok,,False,0.165
28,gen1_01,1,ok,,False,0.05
28,gen1_02,1,ok,,False,0.045
28,gen1_03,1,ok,,False,0.99
28,gen1_04,1,ok,,False,0.028
28,gen1_05,1,ok,,False,0.035
28,gen1_06,1,ok,,False,0.167
29,gen1_01,1,ok,,False,0.047
29,gen1_02,1,ok,,False,0.03
29,gen1_03,1,ok,,False,0.948
29,gen1_04,1,ok,,False,0.029
29,gen1_05,1,ok,,False,0.034
29,gen1_06,1,ok,,False,0.147
